,SFINCS,FIAT
0,5.768261194229126,60.007670640945435
1,5.755289316177368,59.10568857192993
2,6.312741756439209,59.50102925300598
3,5.4919469356536865,59.03714346885681
4,9.858341693878174,58.77025532722473
5,9.96546196937561,60.28100299835205
6,9.324859619140625,60.49920845031738
7,9.806437492370605,59.38003158569336
